#,symbol,pattern_type,entry_date,entry_price,exit_date,exit_price,return_pct,pnl,stop_loss,target_price,confidence,exit_reason,qu100_rank,shares,allocated_amount
172,AMZN,false_breakdown_w_bottom,2025-05-13,211.37,2025-05-21,200.80,-0.0500,-1.53,200.80,213.22,0.9825,stop_loss,4,0.1447,30.59
173,KWEB,false_breakdown_w_bottom,2025-05-15,32.32,2025-05-30,30.70,-0.0500,-1.52,30.70,36.29,0.9825,stop_loss,13,0.9414,30.43
174,EEM,false_breakdown_w_bottom,2025-04-11,40.77,2025-06-05,45.67,0.1202,3.39,38.73,45.61,0.9825,target_hit,4,0.6923,28.22
175,WYNN,false_breakdown_w_bottom,2025-05-09,87.13,2025-06-05,82.78,-0.0500,-1.48,82.78,110.83,0.9825,stop_loss,6,0.3392,29.56
176,AMZN,false_breakdown_w_bottom,2025-06-05,207.91,2025-06-06,213.57,0.0272,0.79,197.51,213.22,0.9825,target_hit,4,0.1403,29.16
177,NBIS,false_breakdown_w_bottom,2025-06-09,52.58,2025-06-10,49.95,-0.0500,-1.46,49.95,62.91,0.9825,stop_loss,16,0.5572,29.30
178,INTC,false_breakdown_w_bottom,2025-06-10,22.08,2025-06-11,20.98,-0.0500,-1.45,20.98,40.11,0.9825,stop_loss,11,1.3153,29.04
179,COIN,false_breakdown_w_bottom,2025-06-16,261.57,2025-06-18,295.29,0.1289,3.71,248.49,261.64,0.9825,target_hit,6,0.1100,28.78
180,U,false_breakdown_w_bottom,2025-05-28,24.54,2025-06-20,23.31,-0.0500,-1.48,23.31,41.14,0.9825,stop_loss,6,1.2069,29.62
181,RIOT,false_breakdown_w_bottom,2025-06-17,9.66,2025-06-23,9.18,-0.0500,-1.42,9.18,10.01,0.9825,stop_loss,12,2.9386,28.39
182,CNC,false_breakdown_w_bottom,2025-07-03,33.31,2025-07-11,31.64,-0.0500,-1.50,31.64,75.13,0.9825,stop_loss,4,0.8991,29.95
183,INTC,false_breakdown_w_bottom,2025-07-08,23.59,2025-07-16,22.41,-0.0500,-1.37,22.41,40.11,0.9825,stop_loss,6,1.1629,27.43
184,B,false_breakdown_w_bottom,2025-06-12,20.55,2025-07-22,21.34,0.0387,1.11,19.52,21.26,0.9825,target_hit,17,1.4009,28.79
185,SNAP,false_breakdown_w_bottom,2025-07-28,9.69,2025-07-30,9.21,-0.0500,-1.56,9.21,16.46,0.9825,stop_loss,17,3.2168,31.17
186,XYZ,false_breakdown_w_bottom,2025-07-21,78.08,2025-08-01,74.18,-0.0500,-1.50,74.18,155.28,0.9825,stop_loss,11,0.3830,29.91
187,WYNN,false_breakdown_w_bottom,2025-08-11,107.92,2025-08-12,111.76,0.0355,1.06,102.53,110.83,0.9825,target_hit,3,0.2769,29.88
188,U,false_breakdown_w_bottom,2025-08-12,37.29,2025-08-20,35.43,-0.0500,-1.52,35.43,41.14,0.9825,stop_loss,12,0.8138,30.35
189,RUN,false_breakdown_w_bottom,2025-08-15,13.92,2025-08-26,16.61,0.1932,4.24,13.22,16.54,0.9825,target_hit,14,1.5765,21.94
190,UAN,false_breakdown_w_bottom,2025-08-08,88.57,2025-09-03,84.14,-0.0500,-1.51,84.14,106.42,0.9825,stop_loss,4,0.3402,30.13
191,NIO,false_breakdown_w_bottom,2025-08-27,6.34,2025-09-04,6.02,-0.0500,-1.54,6.02,25.98,0.9825,stop_loss,6,4.8553,30.78
192,CRWV,false_breakdown_w_bottom,2025-09-10,117.14,2025-09-12,111.28,-0.0500,-1.49,111.28,126.60,0.9825,stop_loss,4,0.2538,29.73
193,BIDU,false_breakdown_w_bottom,2025-09-08,108.65,2025-09-17,137.83,0.2686,7.91,103.22,129.72,0.9825,target_hit,11,0.2709,29.43
194,CRWV,false_breakdown_w_bottom,2025-09-15,120.47,2025-09-22,133.23,0.1059,3.18,114.45,126.60,0.9825,target_hit,7,0.2494,30.05
195,FCX,false_breakdown_w_bottom,2025-09-26,35.53,2025-09-30,38.98,0.0971,3.13,33.76,38.50,0.9825,target_hit,19,0.9086,32.29
196,AMD,false_breakdown_w_bottom,2025-06-20,128.24,2025-10-06,203.71,0.5885,17.11,121.83,188.43,0.9825,target_hit,3,0.2267,29.07
197,INTC,false_breakdown_w_bottom,2025-09-25,33.99,2025-10-28,41.53,0.2218,7.10,32.29,40.11,0.9825,target_hit,2,0.9412,31.99
198,TGT,false_breakdown_w_bottom,2025-11-11,89.53,2025-11-19,85.05,-0.0500,-1.81,85.05,171.97,0.9325,stop_loss,6,0.4047,36.23
199,HAS,false_breakdown_w_bottom,2025-11-18,74.82,2025-11-25,81.01,0.0827,2.96,71.08,79.18,0.9325,target_hit,11,0.4784,35.79
200,EH,false_breakdown_w_bottom,2025-11-21,14.17,2025-11-25,13.46,-0.0500,-1.80,13.46,23.32,0.9825,stop_loss,5,2.5366,35.94
201,NTRS,false_breakdown_w_bottom,2025-06-23,118.68,2026-01-05,143.20,0.2066,5.99,112.74,140.35,0.9825,target_hit,20,0.2441,28.97
202,COIN,false_breakdown_w_bottom,2026-01-05,254.92,2026-01-07,242.17,-0.0500,-1.89,242.17,261.64,0.9825,stop_loss,5,0.1480,37.73
203,SU,false_breakdown_w_bottom,2025-12-02,43.60,2026-01-09,46.33,0.0626,2.26,41.42,45.90,0.9825,target_hit,4,0.8278,36.09
204,ACN,false_breakdown_w_bottom,2026-01-12,280.96,2026-01-29,266.91,-0.0500,-1.91,266.91,294.94,0.9825,stop_loss,1,0.1362,38.26
205,TXN,false_breakdown_w_bottom,2026-01-29,217.55,2026-02-02,225.01,0.0343,1.33,206.67,220.44,0.9825,target_hit,3,0.1785,38.82
206,PFE,false_breakdown_w_bottom,2025-11-06,24.02,2026-02-06,27.22,0.1333,4.78,22.82,27.01,0.9825,target_hit,1,1.4911,35.81
207,ENTG,false_breakdown_w_bottom,2026-02-10,133.44,2026-02-11,137.79,0.0326,1.30,126.77,137.35,0.9825,target_hit,14,0.2985,39.84
208,BKNG,false_breakdown_w_bottom,2026-02-11,4302.62,2026-02-13,4087.49,-0.0500,-1.99,4087.49,5875.89,0.9325,stop_loss,3,0.0093,39.81
209,SEDG,false_breakdown_w_bottom,2026-02-17,37.13,2026-02-18,35.27,-0.0500,-1.78,35.27,100.27,0.9825,stop_loss,15,0.9566,35.52
210,ZS,false_breakdown_w_bottom,2026-02-05,169.39,2026-02-20,160.92,-0.0500,-1.95,160.92,374.94,0.9825,stop_loss,7,0.2306,39.05
211,NEE,false_breakdown_w_bottom,2026-02-26,91.37,2026-02-27,93.77,0.0263,0.98,86.80,92.81,0.9825,target_hit,4,0.4061,37.10
212,PPG,false_breakdown_w_bottom,2026-02-19,123.54,2026-03-02,117.36,-0.0500,-1.69,117.36,144.63,0.9825,stop_loss,7,0.2731,33.74
213,NKE,false_breakdown_w_bottom,2026-02-27,61.77,2026-03-03,58.68,-0.0500,-1.90,58.68,86.48,0.9825,stop_loss,5,0.6164,38.08
214,USO,false_breakdown_w_bottom,2025-11-21,69.30,2026-03-04,91.56,0.3212,11.55,65.84,90.44,0.9825,target_hit,11,0.5187,35.94
215,AMZN,false_breakdown_w_bottom,2026-02-13,198.79,2026-03-04,216.82,0.0907,3.60,188.85,213.22,0.9825,target_hit,7,0.1996,39.68
216,BA,false_breakdown_w_bottom,2025-12-02,205.38,2026-03-20,195.11,-0.0500,-1.80,195.11,275.57,0.9825,stop_loss,6,0.1757,36.09
217,CRWD,false_breakdown_w_bottom,2026-03-23,413.31,2026-03-24,392.64,-0.0500,-1.99,392.64,493.34,0.9325,stop_loss,16,0.0965,39.87
218,TSEM,false_breakdown_w_bottom,2026-03-20,163.63,2026-03-30,155.45,-0.0500,-1.98,155.45,190.71,0.9825,stop_loss,6,0.2415,39.52
219,OXY,false_breakdown_w_bottom,2026-03-09,54.76,2026-03-30,66.24,0.2096,8.32,52.02,72.78,0.9825,end_of_backtest,9,0.7251,39.71
220,AMZN,false_breakdown_w_bottom,2026-03-26,207.54,2026-03-30,200.95,-0.0318,-1.28,197.16,213.22,0.9825,end_of_backtest,1,0.1936,40.18
221,CODI,false_breakdown_w_bottom,2026-03-26,6.61,2026-03-30,7.67,0.1604,6.44,6.28,23.82,0.9825,end_of_backtest,7,6.0794,40.18
222,SQQQ,false_breakdown_w_bottom,2026-03-30,89.42,2026-03-30,89.42,0.0000,0.00,84.95,837.67,0.9825,end_of_backtest,9,0.4536,40.56
223,RIG,false_breakdown_w_bottom,2026-03-30,6.65,2026-03-30,6.65,0.0000,0.00,6.32,8.83,0.9825,end_of_backtest,17,4.3125,28.68
